193,2243710
194,2246964
195,2242946
196,2241026
197,2242230
198,2249291
199,2245820
200,2248449
201,2248129
202,2249646
203,2243075
204,2248504
205,2244314
206,2246978
207,2241476
208,2245272
209,2244752
210,2241940
211,2241050
212,2249153
213,2246922
214,2241579
215,2242723
216,2240794
217,2247176
218,2240814
219,2244431
220,2242832
221,2249271
222,2242719
223,2243522
224,2248114
225,2242069
226,2243265
227,2244514
228,2245851
229,2246921
230,2241762
231,2244222
232,2245804
233,2246293
234,2249316
235,2248049
236,2249574
237,2249716
238,2241899
239,2249624
240,2249517
241,2249761
242,2249889
243,2244342
244,2243010
245,2245248
246,2240535
247,2243503
248,2247615
249,2247054
250,2249739
251,2242614
252,2245799
253,2248337
254,2245882
255,2241903
256,2246352
257,2249114
258,2243918
259,2248023
260,2248080
261,2240588
262,2240369
263,2248914
264,2249123
265,2248154
266,2243042
267,2248093
268,2247577
269,2249324
270,2246004
271,2244500
272,2244152
273,2242549
274,2244113
275,2243926
276,2247964
277,2246401
278,2245042
279,2242271
280,2246791
281,2246830
282,2245570
283,2242270
284,2247509
285,2246622
286,2249205
287,2243904
288,2249687
289,2242324
290,2241448
291,2244515
292,2249172
293,2247917
294,2240810
295,2249962
296,2249705
297,2244161
298,2240943
299,2249154
300,2249045
301,2241990
302,2241131
303,2241717
304,2247281
305,2248453
306,2246812
307,2247793
308,2245707
309,2246684
310,2247603
311,2246644
312,2246589
313,2247007
314,2240098
315,2248922
316,2242371
317,2245985
318,2246114
319,2245604
320,2245180
321,2240811
322,2244874
323,2249211
324,2243927
325,2244681
326,2249715
327,2244300
328,2248825
329,2244088
330,2243545
331,2240123
332,2246643
333,2241960
334,2244208
335,2243934
336,2244334
337,2240979
338,2242820
339,2245580
340,2244821
341,2244705
342,2243188
343,2241493
344,2247600
345,2243899
346,2244727
347,2247159
348,2240908
349,2246437
350,2248953
351,2245573
352,2247735
353,2243104
354,2247041
355,2248858
356,2242483
357,2249960
358,2246562
359,2245879
360,2247090
361,2241248
362,2247658
363,2240683
364,2243352
365,2241543
366,2243793
367,2240760
368,2242725
369,2248341
370,2247531
371,2242437
372,2249296
373,2249204
374,2243159
375,2244329
376,2249568
377,2249807
378,2240988
379,2245901
380,2247940
381,2240392
382,2241278
383,2242858
384,2245139
385,2244624
386,2245489
387,2243464
388,2247393
389,2249737
390,2248966
391,2245679
392,2244225
393,2242360
394,2240967
395,2247647
396,2244518
397,2242393
398,2246515
399,2242488
400,2248255
401,2248487
402,2242536
403,2249857
404,2249566
405,2240611
406,2245307
407,2243123
408,2243923
409,2244233
410,2249860
411,2242038
412,2248947
413,2241620
414,2243174
415,2242930
416,2246890
417,2247728
418,2246038
419,2241490
420,2240658
421,2241418
422,2242035
423,2247140
424,2246304
425,2243946
426,2241011
427,2241682
428,2243528
429,2242945
430,2245505
431,2240426
432,2241413
433,2243182
434,2242076
435,2243440
436,2241054
437,2247799
438,2245787
439,2248376
440,2243444
441,2242047
442,2243614
443,2241606
444,2243554
445,2249304
446,2246606
447,2241676
448,2244109
449,2246765
450,2249208
451,2241512
452,2245277
453,2245468
454,2244668
455,2248393
456,2245039
457,2248167
458,2244739
459,2248762
460,2245462
461,2247487
462,2244963
463,2249946
464,2245850
465,2244813
466,2242814
467,2244886
468,2240370
469,2242942
470,2243775
471,2240479
472,2242203
473,2244544
474,2244000
475,2241493
476,2243735
477,2248557
478,2241814
479,2247027
480,2244294
481,2243868
482,2242083
483,2243401
484,2247162
485,2248449
486,2242242
487,2247814
488,2244691
489,2241905
490,2243620
491,2245314
492,2244027
493,2243668
494,2248775
495,2244474
496,2246823
497,2245797
498,2243009
499,2241614
500,2243644
501,2244375
502,2246890
503,2241081
504,2240699
505,2243659
506,2249906
507,2241430
508,2243820
509,2249614
510,2241384
511,2246565
512,2241915
513,2245153
514,2242069
515,2248221
516,2241500
517,2245921
518,2249047
519,2245963
520,2240682
521,2243814
522,2246734
523,2248140
524,2244321
525,2241432
526,2249903
527,2240334
528,2246750
529,2243990
530,2240893
531,2246802
532,2242604
533,2249408
534,2249115
535,2247375
536,2248199
537,2247473
538,2248331
539,2247536
540,2242582
541,2240160
542,2246635
543,2241427
544,2241805
545,2246195
546,2242468
547,2242702
548,2249127
549,2247808
550,2245022
551,2249576
552,2243855
553,2244408
554,2247222
555,2243976
556,2245966
557,2246942
558,2248976
559,2243318
560,2249377
561,2246270
562,2249218
563,2249941
564,2249533
565,2247098
566,2240313
567,2246603
568,2248981
569,2241222
570,2246001
571,2247038
572,2248515
573,2248027
574,2249469
575,2248213
576,2241780
577,2246200
578,2242762
579,2244162
580,2240105
581,2249621
582,2243450
583,2244426
584,2244329
585,2242556
586,2249577
587,2245902
588,2247752
589,2249351
590,2241154
591,2240124
592,2246891
593,2240985
594,2242454
595,2249314
596,2247190
597,2243865
598,2240528
599,2248288
600,2240218
601,2240025
602,2243596
603,2243922
604,2248973
605,2249108
606,2242698
607,2245224
608,2243262
609,2249547
610,2243770
611,2244344
612,2245813
613,2243604
614,2246204
615,2248420
616,2245741
617,2240235
618,2240961
619,2245291
620,2247948
621,2242927
622,2242989
623,2249134
624,2240657
625,2246772
626,2246101
627,2246042
628,2247835
629,2248958
630,2242479
631,2243810
632,2241418
633,2245508
634,2241261
635,2245512
636,2245816
637,2242208
638,2244826
639,2240868
640,2240890
641,2248968
642,2248168
643,2241295
644,2246377
645,2241413
646,2242005
647,2241370
648,2247900
649,2249988
650,2241016
651,2243736
652,2247190
653,2249220
654,2248760
655,2249863
656,2247312
657,2247783
658,2242661
659,2241975
660,2247840
661,2249287
662,2246272
663,2247953
664,2240461
665,2243938
666,2245946
667,2249310
668,2244486
669,2248334
670,2243640
671,2241594
672,2245928
673,2247643
674,2242474
675,2245187
676,2245366
677,2243477
678,2243892
679,2242141
680,2244503
681,2242898
682,2240500
683,2248762
684,2243927
685,2242868
686,2245337
687,2244274
688,2247702
689,2245202
690,2246839
691,2243749
692,2241994
693,2246177
694,2246371
695,2245104
696,2245559
697,2244519
698,2247582
699,2249882
700,2245241
701,2246998
702,2246054
703,2241991
704,2241551
705,2241546
706,2241438
707,2246275
708,2246252
709,2248630
710,2248895
711,2245221
712,2247886
713,2244647
714,2243334
715,2246588
716,2244851
717,2249899
718,2248975
719,2241796
720,2245325
721,2242728
722,2249047
723,2242918
724,2242539
725,2240832
726,2242291
727,2248530
728,2248618
729,2247272
730,2243391
731,2245421
732,2247735
733,2245773
734,2248669
735,2240302
736,2247044
737,2249651
738,2240775
739,2248117
740,2240250
741,2242083
742,2243196
743,2244130
744,2248587
745,2246680
746,2240224
747,2245372
748,2247925
749,2248746
750,2246764
751,2244298
752,2242263
753,2241820
754,2243990
755,2245751
756,2241339
757,2245888
758,2243842
759,2246567
760,2247505
761,2248564
762,2244250
763,2249282
764,2240833
765,2247887
766,2241517
767,2242619
768,2249949
769,2246134
770,2241821
771,2244336
772,2246245
773,2248079
774,2241762
775,2242889
776,2244021
777,2245039
778,2240463
779,2240182
780,2249552
781,2242261
782,2244881
783,2248545
784,2245340
785,2246591
786,2242502
787,2249948
788,2242819
789,2248544
790,2247261
791,2248807
792,2243198
793,2246898
794,2241172
795,2241257
796,2240421
797,2244701
798,2247328
799,2249549
800,2240539
801,2246007
802,2242084
803,2249092
804,2242857
805,2240338
806,2240428
807,2240566
808,2246363
809,2249218
810,2248992
811,2241980
812,2240621
813,2247960
814,2244689
815,2240784
816,2249826
817,2246662
818,2247360
819,2244227
820,2245434
821,2246482
822,2246199
823,2249218
824,2241758
825,2246914
826,2245916
827,2247707
828,2247095
829,2245739
830,2241759
831,2241381
832,2240268
833,2240002
834,2249833
835,2246267
836,2246190
837,2248873
838,2241908
839,2249406
840,2244022
841,2248129
842,2246335
843,2249848
844,2244815
845,2241918
846,2242101
847,2241207
848,2247218
849,2242168
850,2247734
851,2242017
852,2249502
853,2248065
854,2245822
855,2240559
856,2243168
857,2246744
858,2248097
859,2246067
860,2248644
861,2248267
862,2241014
863,2240976
864,2249776
865,2244993
866,2241551
867,2244168
868,2248084
869,2245642
870,2240065
871,2245253
872,2246543
873,2247648
874,2242300
875,2243238
876,2244050
877,2248853
878,2240410
879,2242360
880,2249444
881,2242772
882,2243281
883,2245108
884,2241607
885,2243792
886,2248127
887,2248160
888,2244435
889,2244605
890,2249632
891,2249859
892,2246859
893,2247639
894,2245556
895,2245140
896,2249394
897,2240455
898,2240994
899,2244528
900,2246388
901,2242303
902,2243908
903,2245261
904,2241465
905,2242202
906,2240841
907,2241838
908,2249569
909,2244432
910,2248130
911,2248708
912,2249049
913,2240806
914,2249384
915,2248414
916,2241936
917,2249554
918,2243512
919,2246372
920,2241864
921,2242576
922,2242244
923,2247445
924,2245485
925,2245354
926,2248467
927,2249490
928,2245808
929,2244424
930,2249087
931,2245025
932,2246111
933,2245749
934,2243272
935,2248840
936,2241486
937,2241473
938,2240942
939,2242672
940,2244146
941,2247785
942,2242617
943,2246879
944,2247848
945,2244509
946,2240189
947,2244637
948,2243611
949,2243760
950,2246907
951,2249992
952,2246314
953,2240583
954,2245645
955,2248334
956,2241235
957,2244716
958,2247612
959,2241888
960,2240556
961,2245831
962,2245178
963,2240054
964,2244586
965,2240691
966,2242037
967,2241667
968,2246469
969,2246920
970,2245396
971,2247040
972,2247825
973,2242267
974,2249762
975,2249063
976,2240389
977,2240969
978,2240747
979,2245223
980,2244249
981,2240203
982,2242447
983,2240640
984,2248211
985,2240562
986,2245019
987,2248969
988,2247536
989,2249683
990,2249507
991,2244710
992,2241878
993,2243698
994,2241081
995,2247036
996,2244486
997,2246213
998,2242818
999,2246311
1000,2241421
